point,province,city,country,village,area,slice,slices,eastLongitude,northLatitude
05D21,辽宁,鞍山,海城,海州,东北官话,吉沈片,通溪小片,122.71666666666667,40.83333333333333
05D23,辽宁,葫芦岛,绥中,绥中镇,东北官话,哈阜片,长锦小片,120.04166666666666,40.3
05D20,辽宁,大连,长海,大长山岛,胶辽官话区,登连片,烟威小片,122.720094,39.240886
05943,辽宁,阜新市,细河区,四合镇,东北官话,哈阜,蛟宁小片,121.975,41.891666666666666
05944,辽宁,营口,盖州,鼓楼街道办事处,胶辽官话,营通,盖桓,122.432483,40.39564
05945,辽宁,铁岭,开原市,新城街道,东北官话,吉沈片,通溪小片,124.25833333333333,42.49166666666667
05946,辽宁,大连,庄河,城关街道,胶辽官话,登连片,烟威小片,123.0,39.80833333333334
05297,辽宁,辽阳市,白塔区,站前街道办事处,无,无,无,123.175163099651,41.2792858168533
05298,辽宁,沈阳市,（无）,（无）,无,无,无,123.25,41.48
05296,辽宁,锦州市,（无）,（无）,无,无,无,121.147748738236,41.1308788759173
05294,辽宁,朝阳,建平,叶柏寿镇,无,无,无,119.6,41.31666666666666
05295,辽宁,丹东市,丹东市,（无）,无,无,无,124.3615,40.0064
05299,辽宁,葫芦岛市,兴城市,古城街道,无,无,无,120.46666666666667,40.55
05052,辽宁,大连,金州区,杏树街道,无,无,无,122.15,39.26
05051,辽宁,大连,市内四区,（无）,无,无,无,121.62163148459285,38.9189536667856
02G37,福建,福州,罗源县,凤山镇,闽,闽东,侯官,119.50833333333333,26.516666666666666
02G41,福建,莆田,城厢区（城关）、荔城区（城关）,城厢区霞林街道、凤凰山街道,闽语区,莆仙片,小片系属不明,119.05000000000001,25.375
02G33,福建,漳州市,长泰县,（无）,闽方言区,闽南片,泉漳小片,117.775,24.725
02G36,福建,漳州市,龙海市,石码镇,闽南,泉漳,漳州,117.85833333333333,24.391666666666666
02G40,福建,平潭,平潭综合实验区,潭城镇,闽方言区,闽东片,侯官小片,119.810279582434,25.5065431393579
02G35,福建,泉州,晋江,青阳街道,闽语区,闽南方言片,泉漳小片,118.55083333333334,24.709027777777777
02G46,福建,南平,松溪县,（无）,闽语区,闽北片,建瓯小片,118.73333333333333,27.625
02G52,福建,宁德,柘荣,双城镇,闽语,闽东,福宁,119.89166666666667,27.2
02G48,福建,南平,武夷山,武夷街道,闽语,闽北方言,武夷山话,117.97583333333333,27.769444444444446
02G50,福建,福州市,永泰县,樟城镇,闽,闽东,侯官,118.79166666666667,25.866666666666667
02G44,福建,三明,沙县,凤岗街道办事处,闽方言,闽中方言,沙县方言小片,117.81666666666666,26.391666666666666
02G42,福建,南平,浦城,南浦街道,吴语,处衢片,龙衢小片,118.5,27.925
02G51,福建,漳州市,芗城区,（无）,闽方言区,闽南片,泉漳小片,117.60055555555556,24.599305555555553
02G45,福建,泉州市,石狮市,湖滨、凤里街道,闽方言区,闽南方言片,泉漳小片,118.69166666666666,24.733333333333334
02G34,福建,福州,福清,玉屏街道,闽,闽东,侯官,119.35833333333333,25.583333333333336
02G43,福建,三明市,梅列区,列东、列西、徐碧,闽方言,闽中方言,梅列方言小片,117.64166666666667,26.34166666666667
02G38,福建,泉州市,南安市,溪美街道办事处,闽语区,闽南片,泉漳小片,118.36666666666667,24.933333333333334
02G39,福建,南平,延平,夏道镇,闽语,闽北片,建瓯小片,118.25,26.858333333333334
02G49,福建,厦门市,思明区,鼓浪屿、鹭江、开元、中华、厦港、筼筜、梧村、嘉莲、莲前、滨海街道,闽方言,闽南方言,泉漳片,118.13333333333333,24.45
02G47,福建,厦门市,同安区,大同街道及祥平街道,闽,闽南,泉漳,118.16083333333333,24.727916666666665
02A14,福建,三明,泰宁,杉城,赣语,抚广片,南城小片,117.14166666666668,26.85
02A05,福建,福州,鼓楼,（无）,闽语,闽东,侯官,119.290632,26.09787
02A04,福建,宁德,福鼎,沙埕镇,闽语,闽南方言,闽南方言岛,120.31666666666666,27.15
02A01,福建,福州,长乐,航城镇航城街道,北方方言岛,系属不明,系属不明,119.510618,25.964691
02A17,福建,三明市,永安市,燕南街道、燕西街道、曹远镇,闽方言,闽中方言,永安市区方言小片,117.35833333333333,25.875
02A15,福建,宁德,霞浦,三沙镇,闽语,闽南话,厦漳泉小片,120.213009,26.941075
02A08,福建,龙岩市,连城县,莲峰镇,客家,闽西,连城,116.773602,25.728142
02A09,福建,福州,罗源,（无）,不明,不明,不明,119.50833333333333,26.516666666666666
02A12,福建,南平,浦城,石陂镇,闽语,闽北方言,石陂方言,118.25,27.69166666666667
02A19,福建,漳州,诏安,官陂镇,客家话,汀州片,系属不明,117.14166666666667,23.96666666666667
02A07,福建,三明市,将乐县,城关古镛、水南等,闽语区,闽北片,闽赣过渡小片,117.375,26.75
02A16,福建,龙岩市,新罗区,大池镇,客家话,汀州片,小片系属不明,116.75,25.108333333333334
02A18,福建,南平,政和,（无）,闽语区,闽北片,建瓯小片,119.16666666666666,27.233333333333334
02A13,福建,宁德,寿宁,鳌阳镇,闽语,闽东区,福宁片,119.48333333333333,27.433333333333334
02A11,福建,漳州市,平和县,大溪镇,客家话,汀州片,平和小片,117.225,24.15833333333333
02A03,福建,三明,大田,广平,闽方言,闽南区,大田,117.836515,26.094458
02A06,福建,三明,建宁,濉溪镇,赣语,抚广片,无,116.775,26.81666666666667
02A10,福建,三明市,明溪县,雪峰镇,客家话区,闽西片,闽客赣过渡片,117.1,26.391666666666666
02A02,福建,三明市,大田县,城关,闽语,闽南话,大田前路,117.76819444444445,25.821527777777774
02540,福建,泉州,鲤城区,无,无,无,无,118.6,24.92
02541,福建,龙岩,新罗,（无）,无,无,无,117.0,25.183333333333334
02553,福建,龙岩市,长汀,汀州,无,无,无,116.325,25.666666666666668
02543,福建,南平,邵武,昭阳街道,无,无,无,117.501262992089,27.3422169899293
02545,福建,宁德,霞浦,松城、松港街道,无,无,无,120.0,26.89
02544,福建,南平,顺昌,双溪镇,无,无,无,117.86666666666667,26.924999999999997
02552,福建,福州,长乐,吴航镇,无,无,无,119.524441170424,25.9775884830257
02539,福建,宁德,蕉城,蕉北街道,无,无,无,119.24444444444444,26.738333333333333
02554,福建,漳州,诏安,南诏镇,无,无,无,117.185767522237,23.7202360376826
02548,福建,龙岩市,永定区,凤城镇,无,无,无,116.75,24.733333333333334
02550,福建,龙岩,漳平市,菁城,无,无,无,117.45833333333334,25.34166666666667
02551,福建,漳州,漳浦,绥安镇,无,无,无,117.71666666666667,24.03333333333333
02535,福建,福州,闽清,梅城镇,无,无,无,118.75833333333333,26.233333333333334
02547,福建,南平,延平区,（无）,无,无,无,118.25,26.858333333333334
02555,福建,宁德市,周宁县,（无）,无,无,无,119.29166666666666,27.1
02534,福建,泉州,安溪县,凤城镇，城厢镇,无,无,无,118.192085680758,25.0589551279731
02542,福建,漳州,平和,小溪镇,无,无,无,117.20833333333334,24.308333333333334
02538,福建,泉州,惠安,螺城,无,无,无,118.85833333333333,25.03333333333333
02537,福建,漳州,华安,（无）,无,无,无,117.53,25.0
02546,福建,莆田,仙游,鲤城,无,无,无,118.61666666666667,25.358333333333334
02549,福建,漳州,云霄,云陵,无,无,无,117.349826337555,23.9668735689463
02536,福建,南平,光泽,杭川镇,无,无,无,117.33333333333334,27.641666666666666
02139,福建,漳州市,芗城区,（无）,无,无,无,117.60055555555556,24.599305555555553
02132,福建,莆田,城厢区,凤凰山街道办事处,无,无,无,119.24166666666667,25.59166666666667
02135,福建,厦门,同安区,大同街道及祥平街道,无,无,无,118.16083333333333,24.727916666666665
02134,福建,厦门,思明区,下辖鼓浪屿、鹭江、中华、厦港、开元、筼筜、梧村、嘉莲、莲前、滨海等10 个街道办事处,无,无,无,118.13333333333333,24.45
02193,福建,南平市,建瓯,芝山街道,无,无,无,118.45833333333334,26.983333333333334
02197,福建,三明,清流,龙津镇,无,无,无,116.9,26.066666666666666
02194,福建,福州,连江,凤城镇,无,无,无,119.543379,26.215116
02199,福建,泉州,永春,桃城镇、五里街镇,无,无,无,118.1,25.383333333333333
02195,福建,福州,闽侯,甘蔗街道,无,无,无,119.13333333333333,26.200000000000003
02191,福建,宁德市,福安县,（无）,无,无,无,119.625,27.041666666666664
02190,福建,泉州,德化,浔中 龙浔,无,无,无,118.225,25.65833333333333
02198,福建,龙岩市,武平县,平川镇,无,无,无,116.11666666666667,25.133333333333333
02192,福建,宁德地区,古田县,城东、城西街道,无,无,无,118.96666666666667,26.575
02196,福建,三明,宁化,翠江镇,无,无,无,116.68333333333334,26.066666666666666
34801,西藏,拉萨市,城关区,（无）,无,无,无,91.145100352,29.658331252
33C88,澳门,（无）,澳门,新桥,无,无,无,113.55833333333334,22.15833333333333
15J10,广东,肇庆市,端州区,城东街道办、城西街道办,粤方言,罗广方言,勾漏片,112.475,23.133333333333333
15J14,广东,惠州,龙门,龙城街道,粤语,广府片,系属不明,114.11166666666668,23.64944444444444
15J09,广东,佛山市,高明区,明城镇,粤语,广府片,广佛小片,112.64166666666667,22.825
15J12,广东,河源,连平,元善,客家方言,粤中,系属不明,114.58333333333334,24.275
15J15,广东,云浮市,罗定县,罗城镇街道办,粤语,广府,系属不明,111.576480481,22.77429606
15J13,广东,清远,连州,连州,土话,粤北土话,连州土话,112.3835725888,24.786466
15J16,广东,韶关,仁化,丹霞街道办事处,客家方言,粤北片,系属不明,113.76666666666667,25.191666666666666
15J06,广东,肇庆,德庆,德城街道,粤方言区,勾漏片,系属不明,111.90833333333333,23.28333333333333
15J11,广东,江门,开平,赤坎镇,粤语,四邑,四邑,112.62875018,22.3256551
15J08,广东,梅州,丰顺,汤坑镇,客家方言,粤东片,兴华小片,116.247539733,23.81061027
15J07,广东,珠海,斗门,（无）,粤方言,四邑片,斗门小片,113.20833333333334,22.200000000000003
15F39,广东,汕头市,潮阳区,文光街道,闽南区,潮汕片,潮普小片,116.60468776,23.2579053
15401,广东,茂名,电白县,电城,闽语区,雷琼片,电白小片,111.19166666666666,21.675
15F52,广东,韶关,翁源,龙仙,客家方言,粤北片,系属未明,113.975,24.366666666666667
15F46,广东,清远市,连山壮族瑶族自治县,吉田镇,粤语,勾漏片,系属不明,112.09375,24.51388888888889
15F58,广东,云浮市,郁南县,都城街道,粤语,广府片,系属不明,111.625,23.058333333333334
15F57,广东,阳江市,阳春市,春城街道,粤方言区,高阳片,系属不明,111.70833333333334,22.258333333333333
15F48,广东,汕尾,陆河,河田镇,客家话,海陆片,系属不明,115.60833333333333,23.299999999999997
15F45,广东,湛江,雷州,市区,闽语,琼雷片,粤西小片,110.118053279,20.90873223
15F47,广东,河源市,龙川县,老隆镇,客家方言,粤中,惠河,115.32097222222222,24.316666666666666
15F54,广东,梅州,五华,水寨镇,客家话,粤台片,兴华小片,115.78890414,23.91942658
15F56,广东,梅州,兴宁,兴田、福兴、宁新,客家话,粤台片,梅惠小片,115.75,24.225
15F42,广东,茂名,化州,河西街道办事处,粤方言,吴化片,系属未明,110.636675593,21.65898957
15F49,广东,佛山市,南海区,桂城,粤语,广府,南海桂城,113.05,23.075
15F53,广东,湛江,吴川,梅菉镇,粤方言,高雷片,梅菉白话,110.71666666666667,21.45
15F51,广东,肇庆,四会市,城中,粤语,勾漏片,系属不明,112.64166666666667,23.433333333333334
15F38,广东,深圳,宝安,西乡,粤语,莞宝片,系属不明,113.89042744,22.5600329
15622,广东,肇庆市,怀集县,怀城镇,粤语区,勾漏片,系属不明,112.197275543,23.92019253
15F41,广东,江门市,恩平市,恩城街道办事处,粤方言区,四邑片,系属不明,112.26027777777779,22.202083333333334
15F44,广东,揭阳,揭西,河婆,客家方言,粤台片,龙华小片,115.89680555555555,23.500833333333333
15F55,广东,云浮,新兴,新城,粤方言,广府片,系属不明,112.23333333333333,22.6
15F50,广东,韶关,乳源瑶族自治县,桂头镇,土话,韶州片,韶州土话,113.2824313649,24.782333322
15989,广东,清远,阳山,阳城,粤方言,勾漏片,系属不明,112.68133,24.509485
15985,广东,佛山市,顺德区,大良街道,粤方言,广府片,系属不明,113.225,22.90833333333333
15980,广东,汕尾,陆丰,东海街道,闽方言区,闽南片,潮汕小片,115.81666666666666,22.95
15979,广东,深圳,坪山,坪山,客家方言,粤台片,梅惠小片,114.53333333333333,22.625
15982,广东,潮州,饶平县,黄冈镇,闽语区,闽南片,潮汕小片,117.029332,23.683645
15986,广东,珠海市,香洲区,前山街道,粤方言,广府片,香山小片,113.51974,22.28358
15972,广东,汕头,澄海区,（无）,闽南,粤东,潮汕,116.79166666666667,23.424999999999997
15978,广东,汕头市,金平区,东墩街道,闽方言,闽南方言,潮汕小片,116.64166666666667,23.391666666666666
15987,广东,韶关,新丰,丰城街道,客家话,粤台片,龙华小片,114.15,24.083333333333336
15991,广东,东莞,（无）,沙田镇,粤方言,广府片,系属不明,113.608214,22.907479
15975,广东,广州市,番禺区,市桥街,粤语,广府片,系属不明,113.4,22.916666666666664
15988,广东,江门,新会,会城,粤方言区,四邑片,系属不明,113.034751,22.38821506
15990,广东,韶关,乐昌,坪石,平话土话,韶州片,皈塘小片,113.20833333333333,25.233333333333334
15973,广东,湛江市,赤坎区,北桥街道,粤语,高阳片,湛江小片,110.34166666666667,21.275
15977,广东,揭阳,惠来,惠城镇,闽方言区,闽南片,潮汕小片,116.23333333333333,23.03333333333333
15981,广东,揭阳,普宁,流沙东街道,闽方言区,闽南片,潮汕小片,116.035,23.31222222222222
15974,广东,梅州,大埔,湖寮镇,客,粤台,兴华,116.67195,24.35147
15984,广东,韶关,始兴,太平镇,客家方言,粤北,系属不明,114.008217,25.037082
15976,广东,肇庆,广宁,南街镇,粤语,勾漏片,系属不明,112.475255,23.645376
15971,广东,惠州,博罗,罗阳,客家方言,粤台片,梅惠小片,114.29722222222222,23.393055555555556
15983,广东,佛山,三水区,西南街道,粤语,广府片,系属不明,112.9,23.266666666666666
15224,广东,肇庆市,封开县,江口镇,无,无,无,111.517342571296,23.4351697656846
15556,广东,潮州,湘桥区,太平街道,无,无,无,116.65833333333333,23.7
15557,广东,江门,台山,台城街道,无,无,无,113.12851219549718,23.02775875078891
15370,广东,汕头市,南澳县,后宅镇,无,无,无,117.031708333038,23.4239303021093
15235,广东,江门,台山,台城街道,无,无,无,112.8004,22.2579
15227,广东,汕尾市,海丰县,海城镇,无,无,无,115.25833333333333,22.925
15226,广东,茂名市,高州市,潘州街道办,无,无,无,110.918689,21.891253
15231,广东,广州市,荔湾区,（无）,无,无,无,113.20833333333334,23.09166666666667
15236,广东,阳江,江城,南恩街道,无,无,无,111.977009755873,21.8715173045187
15232,广东,湛江,廉江,廉城,无,无,无,110.125,21.666666666666668
15229,广东,惠州,惠城区,桥西、桥东,无,无,无,114.392186,23.069732
15230,广东,揭阳,榕城区,（无）,无,无,无,116.406018,23.530513
15233,广东,梅州,梅江区,西郊街道,无,无,无,116.40833333333333,24.016666666666666
15228,广东,河源,源城,上城,无,无,无,114.64416666666666,23.68625
15225,广东,清远,佛冈,（无）,无,无,无,113.53333333333333,23.883333333333333
15237,广东,广州,增城区,荔城街道,无,无,无,113.770023341941,23.3320258879634
15234,广东,韶关,南雄,雄州镇,无,无,无,114.33444444444444,25.185972222222226
15222,广东,广州,从化,街口,无,无,无,113.675,23.65
15238,广东,中山,石歧,石岐,无,无,无,113.38208333333333,22.534166666666668
15223,广东,东莞,（无）,莞城,无,无,无,113.764076369026,23.0414026566773
12D83,山西,临汾,蒲县,蒲城,晋语区,吕梁片,隰州小片,111.11666666666667,36.40833333333333
12D88,山西,长治,襄垣,古韩,晋语,上党片,长治小片,112.96666666666667,36.55833333333334
12D81,山西,吕梁,临县,临泉,晋语区,吕梁片,汾州小片,110.979125,37.945945
12D82,山西,运城,临猗,猗氏,中原官话,汾河片,解州小片,110.59166666666667,35.13333333333333
12D80,山西,吕梁,交口,水头,晋语,吕梁片,汾州小片,111.30833333333334,36.958333333333336
12D79,山西,临汾,侯马,新田,中原官话,汾河片,绛州小片,111.53333333333333,35.63333333333333
12D76,山西,忻州,保德,东关,晋语,五台片,片属未明,111.0925417,39.028336
12D77,山西,大同,新荣区,新荣,晋语,大包片,系属不明,113.19166666666666,40.25833333333333
12D86,山西,长治,屯留,麟绛,晋语,上党片,长治小片,112.75833333333333,36.358333333333334
12D89,山西,忻州,岢岚,岚漪,晋方言,五台片,系属不明,111.53333333333333,38.74166666666667
12D78,山西,吕梁,方山,圪洞,晋语,吕梁片,汾州小片,111.3,37.95
12D84,山西,晋城,沁水,端氏镇,晋语,上党,长治,112.35,35.233333333333334
12D85,山西,吕梁,石楼,灵泉,晋语,吕梁片,汾州小片,110.73333333333332,37.05833333333334
12D87,山西,运城,万荣,解店,中原官话,汾河片,解州小片,110.71277777777777,35.37847222222223
12A79,山西,长治,城区,常青,晋语,上党片,长治小片,113.1,36.16666666666667
12A94,山西,临汾,隰县,龙泉,晋语,吕梁片,隰县小片,111.08333333333334,36.70833333333333
12A95,山西,运城,稷山,稷峰,中原官话,汾河片,绛州小片,110.94166666666666,35.58333333333333
12A81,山西,忻州,河曲,文笔,晋语区,五台片,系属不明,111.38333333333333,39.166666666666664
12A87,山西,长治,沁源,沁河,晋语,上党片,长治小片,112.351507,36.481514
12A93,山西,临汾,翼城,唐兴,中原官话,汾河片,平阳小片,111.80833333333334,35.625
12A80,山西,忻州,繁峙,繁城,晋语,五台片,系属不明,113.55833333333334,39.208333333333336
12A86,山西,长治,沁源,法中,中原官话,郑曹片,系属不明,112.25,36.66666666666667
12A90,山西,晋中,昔阳,乐平,晋语,大包,系属不明,113.616077,37.615575
12A83,山西,吕梁,离石,莲花池街道,晋语,吕梁片,汾州小片,111.25,37.525000000000006
12A92,山西,忻州,忻府区,新建路派出所,晋语,五台片,系属不明,112.61666666666667,38.43333333333334
12A85,山西,忻州市,偏关县,新关镇,晋语,五台片,系属不明,111.675,39.43333333333334
12A89,山西,忻州,五寨,砚台,晋语,五台片,系属不明,111.73333333333333,38.99166666666667
12A88,山西,吕梁,文水,凤城镇,晋语,并州片,系属不明,111.9,37.41666666666667
12A82,山西,晋中,介休,西南街道办事处,晋语区,并州片,系属不明,111.892853,37.020866
12A91,山西,运城,新绛,龙兴镇,中原官话,汾河片,绛州小片,111.15833333333333,35.70833333333333
12A84,山西,运城,临猗,七级,胶辽官话,青州片,系属不明,110.59166666666667,35.13333333333333
12267,山西,运城市,芮城县,古魏镇,无,无,无,110.65,34.7
12263,山西,晋城,陵川,崇文,无,无,无,113.343386598627,35.6907438979186
12268,山西,忻州市,神池县,龙泉镇,无,无,无,112.218988466734,39.0970695294222
12273,山西,临汾市,洪洞县,赵城镇,无,无,无,111.61666666666666,36.38333333333333
12271,山西,太原,阳曲,黄寨镇,无,无,无,112.637014,38.069215
12261,山西,朔州,怀仁,云中镇,无,无,无,113.112304623432,39.7935708360324
12265,山西,（无）,祁县,昭馀镇；城关,无,无,无,112.42652777777778,37.26819444444445
12262,山西,大同市,灵丘县,武灵镇,无,无,无,114.21666666666667,39.575
12275,山西,大同市,左云,云兴镇,无,无,无,112.730596952542,40.0293222862962
12266,山西,长治市,沁县,定昌镇,无,无,无,112.68333333333334,36.70833333333333
12260,山西,忻州市,定襄,晋昌镇,无,无,无,113.00833333333333,38.5
12264,山西,忻州,宁武,凤凰镇,无,无,无,112.34225,38.990215
12269,山西,晋中市,寿阳县,朝阳镇,无,无,无,113.11666666666667,37.80833333333334
12272,山西,运城市,垣曲县,新城镇,无,无,无,111.84166666666667,35.325
12270,山西,临汾市,乡宁县,昌宁镇,无,无,无,110.944128414044,35.9251191793775
12274,山西,吕梁,中阳,宁乡,无,无,无,111.15833333333333,37.266666666666666
12179,山西,长治,长子,丹朱镇,无,无,无,112.725,36.06666666666666
12171,山西,大同市,广灵县,壶泉镇,无,无,无,114.125,39.75
12174,山西,长治,平顺,青羊,无,无,无,113.45833333333334,36.19166666666666
12177,山西,太原市,小店区,小店街道办事处,无,无,无,112.55833333333334,37.708333333333336
12173,山西,吕梁,柳林,柳林镇,无,无,无,110.86666666666667,37.375
12175,山西,晋中,平遥,古陶镇,无,无,无,112.35833333333333,37.275000000000006
12176,山西,（无）,太谷县,明星镇,无,无,无,112.74166666666667,37.36666666666667
12178,山西,吕梁市,孝义市,中阳楼街道办事处,无,无,无,111.64166666666667,37.11666666666666
12170,山西,大同市,大同县,西坪镇水头乡,无,无,无,113.625,39.99166666666667
12172,山西,临汾市,尧都区,乡贤街道办,无,无,无,111.46666666666667,36.16666666666667
24J29,河南,郑州市,金水区,（无）,中原官话,郑开片,系属不明,113.66644773,34.8060704
24J26,河南,三门峡,灵宝,涧西区管委会,中原官话,关中片,系属不明,110.900408312,34.52314262
24J25,河南,濮阳市,范县,城关镇,中原官话,兖荷片,系属不明,115.46,35.87
24J24,河南,南阳市,邓州市,城关镇,中原官话,南鲁片,系数不明,112.0934201,32.6939174
24J23,河南,周口市,郸城县,城关镇,中原官话,商阜片,系属不明,115.1834776,33.650827
24J28,河南,南阳市,西峡县,城关镇,中原官话,南鲁片,系属不明,111.48039809,33.3133161
24J27,河南,三门峡市,湖滨区,会兴街道,中原官话,关中片,系属不明,111.26666666666668,34.75
24G01,河南,安阳,文峰区,（无）,晋语,邯新片,磁彰小片,114.36337398772,36.09683274813
24G06,河南,驻马店,泌阳,古城街道办事处,中原官话,南鲁片,系属不明,113.333557988,32.729730650434
24G05,河南,洛阳,洛宁,城关镇,中原官话,洛嵩片,系属不明,111.475,34.358333333333334
24G11,河南,漯河市,郾城区,城关镇,中原官话,漯项片,系属不明,113.925,33.650000000000006
24G04,河南,平顶山,鲁山,鲁阳街道办事处,中原官话,郑汴片,系属不明,112.73333333333333,33.78333333333333
24G03,河南,信阳市,固始县,蓼城街道办事处,中原官话,信蚌片,系属不明,115.64166666666667,32.175
24G10,河南,周口,川汇区,七一路街道办事处,中原官话,漯项片,系数不明,114.6576017405,33.652997102
24G08,河南,焦作市,沁阳市,怀庆办事处,晋语,邯新片,获济小片,112.9,35.141666666666666
24G12,河南,濮阳市,濮阳县,（无）,中原官话,郑开片,系属不明,115.07352851033,35.7113243117
24G09,河南,许昌市,魏都区,（无）,中原官话,南鲁片,系属不明,113.829595643,34.03086122
24G02,河南,许昌市,长葛,老城镇,中原官话,南鲁片,系属不明,113.85,34.24166666666667
24G07,河南,南阳市,宛城区,（无）,中原官话,南鲁片,系属不明,112.39166666666667,33.041666666666664
24C64,河南,焦作市,温县,温泉镇,晋语,邯新片,获济小片,113.04152777777779,34.95666666666666
24C58,河南,（无）,长垣,蒲东街道,中原官话,郑开片,方言系属不明,114.73333333333333,35.18333333333334
24C60,河南,济源市,（无）,城关镇,晋语,邯新片,获济小片,112.38333333333333,35.075
24C68,河南,驻马店市,驿城区,刘阁街道办事处,中原官话,漯项片,系属不明,114.01666666666667,32.96666666666667
24C59,河南,鹤壁市,鹤山区,鹤壁集镇,晋语,邯新片,获济小片,114.075,35.95833333333333
24C61,河南,鹤壁,浚县,卫溪,中原官话,郑开片,系属不明,114.50055555555556,35.64055555555555
24C66,河南,信阳市,浉河区,民权街道,中原官话,信蚌片,系属不明,113.91666666666667,31.974999999999998
24C62,河南,洛阳,老城区,南关,中原官话,洛嵩片,系属不明,112.41666666666666,34.68333333333334
24C67,河南,（无）,永城,城关镇,中原官话,商阜片,系属不明,116.30833333333334,34.0
24C63,河南,商丘市,梁园区,（无）,中原官话,商阜片,系属不明,115.65,34.3
24C65,河南,焦作,武陟,圪垱店乡,晋语,邯新片,获济小片,113.41666666666667,35.05833333333334
24378,河南,（无）,兰考,城北社区,无,无,无,114.96666666666667,34.891666666666666
24380,河南,新乡,卫滨区,平原镇,无,无,无,113.843,35.2725
24379,河南,安阳市,林州市,城关镇,无,无,无,113.861659,36.019831
24377,河南,开封市,鼓楼区,相国寺街道办事处,无,无,无,114.35,34.8
23J21,海南,儋州,（无）,南丰镇,客家话,不分片的客家地区,海南儋州,109.59243535,19.4015813421
23J22,海南,儋州,（无）,（无）,粤方言,琼文,儋州,109.34,19.31
23J17,海南,（无）,澄迈,金江镇,闽语区,海南琼文片,府城小片,110.04047702,19.73373758
23J18,海南,（无）,东方市,八所镇,官话,西南官话,海南军话,108.65856652,19.10110473
23J19,海南,海口市,美兰区,灵山镇,闽语区,海南琼文片,府城小片,110.434800292,20.0027655
23J20,海南,三亚市,崖州区,（无）,迈话,崖城,拱北、大蛋,109.183667849,18.428788045
23D67,海南,三亚市,崖州区,（无）,闽语,琼文片,崖县小片,109.20374,18.450118
23D69,海南,（无）,五指山,通什,闽方言,琼文,崖州,109.525,18.833333333333336
23D65,海南,（无）,定安,定城镇,闽语,琼文片,府城小片,110.31666666666666,19.475
23D68,海南,（无）,屯昌,屯城镇,闽语,琼文片,海府,109.96666666666667,19.358333333333334
23D66,海南,（无）,乐东黎族自治县,黄流镇,闽语区,琼文片,崖县小片,109.1,18.45
23C56,海南,三亚市,崖州区,（无）,官话,系属不明,系属不明,109.36666666666667,18.383333333333333
23C85,海南,（无）,琼海市,无,闽语,琼文片,文昌小片,110.414359,19.21483
23C84,海南,（无）,东方市,八所镇,闽语区,海南片,昌感小片,108.85833333333332,19.008333333333333
23C55,海南,海口,龙华区,中山,闽语区,琼文片,北部西小片（旧称府城片）,110.42500000000001,19.808333333333334
23C57,海南,（无）,万宁,无,闽语,琼文片,万宁小片,110.17,18.705
23376,海南,（无）,文昌,（无）,无,无,无,110.75833333333333,19.683333333333334
22D70,吉林,白城市,大安市,慧阳街,东北官话,哈阜片,肇扶小片,124.29850428,45.5130451
22D74,吉林,长春代管,榆树,正阳,东北官话,哈阜片,长锦小片,126.5573611111111,44.88319444444444
22D75,吉林,延边自治州,珲春市,靖和,东北官话区,吉沈片,延吉小片,130.373476,42.861114
22D73,吉林,通化,（无）,东昌区,东北官话区,吉沈片,通溪小片,125.975,41.675
22D71,吉林,通化市,集安市,团结街,胶辽官话,盖桓片,系属不明,126.06263888888888,41.22847222222222
22D72,吉林,白山市,临江市,（无）,胶辽官话,盖桓片,系属不明,126.80291666666666,41.76319444444445
22596,吉林,延边朝鲜族自治州,敦化市,胜利街,东北官话,吉沈片,蛟宁小片,128.375,43.6
22599,吉林,松原市,宁江区,沿江街道,东北方言,哈阜片,肇扶小片,124.84166666666667,45.30833333333334
22598,吉林,辽源市,龙山区,（无）,东北官话,哈阜片,长锦小片,125.38333333333333,42.775
22597,吉林,白山市,浑江区,（无）,胶辽官话,盖桓片,系属不明,126.396642,41.7916422
22365,吉林,长春,南关区,（无）,无,无,无,125.392053,43.786363
22363,吉林,吉林,龙潭,（无）,无,无,无,126.556495,43.918969
22364,吉林,白城,洮南,（无）,无,无,无,122.48333333333333,45.525
22362,吉林,四平,梨树,（无）,无,无,无,124.31666666666666,43.4
25D15,黑龙江,双鸭山,集贤,集贤,东北官话,黑松片,佳富小片,131.44166666666666,46.775000000000006
25D17,黑龙江,绥化市,兰西县,兰西镇,东北官话区,黑松片,嫩克小片,126.213542,46.3583501
25D12,黑龙江,七台河,勃利,勃利镇,东北官话,黑松片,佳富小片,130.549225782,45.70761422
25D16,黑龙江,伊春,嘉荫,朝阳镇,东北官话,黑松片,嫩克小片,129.99166666666667,48.78333333333333
25D18,黑龙江,牡丹江,穆棱,八面通,东北官话,吉沈片,蛟宁小片,130.35833333333335,44.46666666666667
25D19,黑龙江,大庆市,肇州县,肇州镇,东北官话,哈阜片,肇扶小片,125.3,45.925
25D14,黑龙江,鸡西市,鸡冠区,红星乡,东北方言,吉沈片,蛟宁小片,130.74083333333334,45.217638888888885
25D13,黑龙江,牡丹江市,东宁市,东宁镇,东北官话区,沈吉片,蛟宁小片,130.22500000000002,44.108333333333334
25592,黑龙江,大兴安岭,漠河,北极镇,东北官话,黑松片,嫩克小片,122.725,52.858333333333334
